actual_label,ensemble_probability,prediction_variance,probability_only_decision,uncertainty_aware_decision,probability_only_cost,uncertainty_aware_cost,cost_difference
1,0.2942162417848822,0.0007825375212968,manual_review,manual_review,1.0,1.0,0.0
0,0.1902214902259191,5.164130754959888e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1203614559092111,0.0010746417214602,auto_process,auto_process,0.0,0.0,0.0
0,0.1552561094965303,1.498651557728324e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1887899124766897,0.0011493848456828,auto_process,auto_process,0.0,0.0,0.0
0,0.1629713494704641,8.421249078252001e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1773820469228321,0.0014221095329922,auto_process,auto_process,0.0,0.0,0.0
0,0.2675532516244481,0.0014229950489049,manual_review,manual_review,1.0,1.0,0.0
0,0.1558445989718202,0.0002246319909613,auto_process,auto_process,0.0,0.0,0.0
0,0.2073946879850707,0.0012134955450351,manual_review,manual_review,1.0,1.0,0.0
0,0.1888201016804488,0.0007153891011492,auto_process,auto_process,0.0,0.0,0.0
0,0.1735486793231233,0.0001210544566535,auto_process,auto_process,0.0,0.0,0.0
1,0.2509023766497344,0.0006406956559433,manual_review,manual_review,1.0,1.0,0.0
1,0.2140144428660781,0.0002306699644378,manual_review,manual_review,1.0,1.0,0.0
0,0.3419549332226736,0.0029938652063818,manual_review,manual_review,1.0,1.0,0.0
1,0.2517954826949236,0.0003104690519153,manual_review,manual_review,1.0,1.0,0.0
0,0.2774591118007097,0.0016105368213217,manual_review,manual_review,1.0,1.0,0.0
0,0.1773001578523131,0.0007033903351924,auto_process,auto_process,0.0,0.0,0.0
0,0.2494671103105179,0.003711095088394,manual_review,manual_review,1.0,1.0,0.0
0,0.1245635592670177,9.410080372796975e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.3533690053415806,0.0017498107062047,manual_review,manual_review,1.0,1.0,0.0
1,0.1519790099347867,8.376190963452862e-05,auto_process,auto_process,5.0,5.0,0.0
0,0.1377125992604612,0.0007873055004429,auto_process,auto_process,0.0,0.0,0.0
0,0.1604762120650151,0.0001735458946155,auto_process,auto_process,0.0,0.0,0.0
0,0.1547344128354513,0.0002325541053701,auto_process,auto_process,0.0,0.0,0.0
0,0.273347231822225,0.0002898627088178,manual_review,manual_review,1.0,1.0,0.0
0,0.1558231028858175,0.0009385584418634,auto_process,auto_process,0.0,0.0,0.0
0,0.1501411938979157,0.0002830773074367,auto_process,auto_process,0.0,0.0,0.0
0,0.2948590925609662,0.0015450891019318,manual_review,manual_review,1.0,1.0,0.0
0,0.1948948594697288,0.0005494926761717,auto_process,auto_process,0.0,0.0,0.0
0,0.1613122735480291,0.0003048264748448,auto_process,auto_process,0.0,0.0,0.0
0,0.2505172158253482,0.0014727822379116,manual_review,manual_review,1.0,1.0,0.0
1,0.2508327326783101,0.0003471581380715,manual_review,manual_review,1.0,1.0,0.0
0,0.1896861508957048,0.0002179018588509,auto_process,auto_process,0.0,0.0,0.0
0,0.2043810038460665,0.0003009611262534,manual_review,manual_review,1.0,1.0,0.0
1,0.2428726016026305,0.0009661147275457,manual_review,manual_review,1.0,1.0,0.0
0,0.3273344438297541,0.0002147397990071,manual_review,manual_review,1.0,1.0,0.0
0,0.255312302877842,0.0003454246136699,manual_review,manual_review,1.0,1.0,0.0
0,0.128266279028644,0.0003972558808217,auto_process,auto_process,0.0,0.0,0.0
0,0.1527323329081656,0.0001795139445664,auto_process,auto_process,0.0,0.0,0.0
0,0.2245378696658137,0.000821858758353,manual_review,manual_review,1.0,1.0,0.0
1,0.305770908908425,0.0009625203116407,manual_review,manual_review,1.0,1.0,0.0
0,0.2071836975784284,0.0010985135141534,manual_review,manual_review,1.0,1.0,0.0
1,0.3733804290550196,0.0011643630265039,manual_review,manual_review,1.0,1.0,0.0
0,0.2796609651261678,0.0003279073718746,manual_review,manual_review,1.0,1.0,0.0
0,0.2578932850667981,0.0002199227826636,manual_review,manual_review,1.0,1.0,0.0
0,0.2065196064676061,4.468893383704337e-05,manual_review,manual_review,1.0,1.0,0.0
0,0.1306546018030534,0.0001529676878801,auto_process,auto_process,0.0,0.0,0.0
1,0.3365991126749253,0.0008262938233666,manual_review,manual_review,1.0,1.0,0.0
0,0.3367511717115903,0.0002999169310716,manual_review,manual_review,1.0,1.0,0.0
0,0.1317843297929655,0.0001690007252704,auto_process,auto_process,0.0,0.0,0.0
1,0.1805751697320906,0.0006570868678641,auto_process,auto_process,5.0,5.0,0.0
0,0.1326282755926327,0.0005210867595529,auto_process,auto_process,0.0,0.0,0.0
0,0.1229434265873695,0.0003967765989205,auto_process,auto_process,0.0,0.0,0.0
0,0.2343609161650868,0.0006353004332674,manual_review,manual_review,1.0,1.0,0.0
1,0.3226303834989577,0.0003966545881178,manual_review,manual_review,1.0,1.0,0.0
0,0.2152334232383405,0.0002404872328779,manual_review,manual_review,1.0,1.0,0.0
1,0.222714421835449,0.0004630643823817,manual_review,manual_review,1.0,1.0,0.0
0,0.1960172492346269,0.0011906009221811,auto_process,auto_process,0.0,0.0,0.0
0,0.2069633120355323,0.0007143088226063,manual_review,manual_review,1.0,1.0,0.0
0,0.1575787801900566,0.0004534432224162,auto_process,auto_process,0.0,0.0,0.0
0,0.1349783383671436,2.6158512319937897e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.294539828022655,0.0005107952851591,manual_review,manual_review,1.0,1.0,0.0
0,0.1977188928483828,0.000397246132144,auto_process,auto_process,0.0,0.0,0.0
0,0.2844874478390347,0.0032144764983037,manual_review,manual_review,1.0,1.0,0.0
0,0.2348477157271916,0.000616710770858,manual_review,manual_review,1.0,1.0,0.0
0,0.2424840217048181,0.0011228190743344,manual_review,manual_review,1.0,1.0,0.0
1,0.2492338148458001,0.0006003491039476,manual_review,manual_review,1.0,1.0,0.0
1,0.2545414223638132,0.0007949845613577,manual_review,manual_review,1.0,1.0,0.0
0,0.1781174806103668,0.0003925502762929,auto_process,auto_process,0.0,0.0,0.0
0,0.1940181310445402,0.000143124291536,auto_process,auto_process,0.0,0.0,0.0
1,0.4838266603281557,0.0083050603097179,manual_review,manual_review,1.0,1.0,0.0
1,0.3302828604839257,0.0009255441260195,manual_review,manual_review,1.0,1.0,0.0
0,0.2462666223997066,0.0005704283168173,manual_review,manual_review,1.0,1.0,0.0
1,0.2362192150066913,0.0002294904877733,manual_review,manual_review,1.0,1.0,0.0
0,0.1950288890555684,0.0002513578406008,auto_process,auto_process,0.0,0.0,0.0
1,0.0965437145188147,6.879644153105562e-05,auto_process,auto_process,5.0,5.0,0.0
1,0.0885470266941233,0.0001366559325031,auto_process,auto_process,5.0,5.0,0.0
1,0.2932957442336613,0.0022176637456733,manual_review,manual_review,1.0,1.0,0.0
1,0.2249531756591294,0.0017718118307754,manual_review,manual_review,1.0,1.0,0.0
0,0.3096411543296587,0.0003061729146739,manual_review,manual_review,1.0,1.0,0.0
0,0.1803444981521291,0.0002313327039068,auto_process,auto_process,0.0,0.0,0.0
1,0.3163448402960618,0.0014731995725594,manual_review,manual_review,1.0,1.0,0.0
0,0.1301178033600518,0.0001139712517539,auto_process,auto_process,0.0,0.0,0.0
0,0.1868373930675374,0.0003514278302273,auto_process,auto_process,0.0,0.0,0.0
0,0.1384522971025035,0.0007643017368526,auto_process,auto_process,0.0,0.0,0.0
0,0.1540966613596695,0.0002118195292299,auto_process,auto_process,0.0,0.0,0.0
0,0.2243554956911673,0.0002271835634801,manual_review,manual_review,1.0,1.0,0.0
1,0.151578423392908,0.0009620785835167,auto_process,auto_process,5.0,5.0,0.0
1,0.1429267406002908,0.0002859160154008,auto_process,auto_process,5.0,5.0,0.0
0,0.1288732690845308,0.0001901825461979,auto_process,auto_process,0.0,0.0,0.0
0,0.2920715175535089,0.0009827367920649,manual_review,manual_review,1.0,1.0,0.0
0,0.1298877472664187,0.0003360516572148,auto_process,auto_process,0.0,0.0,0.0
0,0.234464112486097,0.0033114090483196,manual_review,manual_review,1.0,1.0,0.0
0,0.1512694205951083,0.0003305060538561,auto_process,auto_process,0.0,0.0,0.0
0,0.1287598291531745,0.0001512039836253,auto_process,auto_process,0.0,0.0,0.0
0,0.1016174825334661,0.0004348790363022,auto_process,auto_process,0.0,0.0,0.0
0,0.265143051557818,0.0003911727806799,manual_review,manual_review,1.0,1.0,0.0
0,0.1404168552827604,0.0003643561055655,auto_process,auto_process,0.0,0.0,0.0
0,0.1385988153354222,0.0003497169729366,auto_process,auto_process,0.0,0.0,0.0
0,0.1265782349340849,0.0001888354920106,auto_process,auto_process,0.0,0.0,0.0
1,0.2992117953570535,0.0008856280180803,manual_review,manual_review,1.0,1.0,0.0
0,0.2075293754500169,0.0003475387713955,manual_review,manual_review,1.0,1.0,0.0
0,0.3763735217187562,0.0004543681299548,manual_review,manual_review,1.0,1.0,0.0
0,0.235061766210782,0.0004416012157988,manual_review,manual_review,1.0,1.0,0.0
0,0.2016811296946663,0.0010483754394427,manual_review,manual_review,1.0,1.0,0.0
0,0.1896800774344831,0.0015451777985147,auto_process,auto_process,0.0,0.0,0.0
0,0.1294508382033151,0.0001806484080769,auto_process,auto_process,0.0,0.0,0.0
1,0.3522919341922673,0.0009965722638142,manual_review,manual_review,1.0,1.0,0.0
0,0.4062572489307963,0.0018727932332649,manual_review,manual_review,1.0,1.0,0.0
1,0.2126369371339561,0.0003524207561187,manual_review,manual_review,1.0,1.0,0.0
1,0.4458850555836014,0.0013288540201789,manual_review,manual_review,1.0,1.0,0.0
0,0.171961218829656,0.0001088463177658,auto_process,auto_process,0.0,0.0,0.0
0,0.3047721209632077,9.899685023132908e-05,manual_review,manual_review,1.0,1.0,0.0
1,0.3460728936697472,0.0046831705746333,manual_review,manual_review,1.0,1.0,0.0
0,0.3036107717473794,0.0007146468703511,manual_review,manual_review,1.0,1.0,0.0
0,0.1617848572675716,0.0007669915060735,auto_process,auto_process,0.0,0.0,0.0
0,0.1763292715604733,0.0009419107956538,auto_process,auto_process,0.0,0.0,0.0
0,0.1618204500741615,0.0003658734252119,auto_process,auto_process,0.0,0.0,0.0
1,0.3400044438516784,0.0006732850236951,manual_review,manual_review,1.0,1.0,0.0
0,0.1628436095307487,0.0008169383790837,auto_process,auto_process,0.0,0.0,0.0
0,0.2615441592772644,0.0003326531753117,manual_review,manual_review,1.0,1.0,0.0
1,0.2454393874536872,0.001082648515381,manual_review,manual_review,1.0,1.0,0.0
1,0.1899215924265881,0.0011488570215495,auto_process,auto_process,5.0,5.0,0.0
0,0.2087954645173589,0.0004430256615124,manual_review,manual_review,1.0,1.0,0.0
0,0.2212967203093522,0.0005167778211165,manual_review,manual_review,1.0,1.0,0.0
0,0.2007845886155544,0.0002338590657042,manual_review,manual_review,1.0,1.0,0.0
0,0.1807837253593338,0.000283896584049,auto_process,auto_process,0.0,0.0,0.0
0,0.125810684491917,0.0003166801279478,auto_process,auto_process,0.0,0.0,0.0
0,0.1208780823140269,0.0005383266055436,auto_process,auto_process,0.0,0.0,0.0
0,0.2081605101484556,0.0008751842423586,manual_review,manual_review,1.0,1.0,0.0
0,0.1876925534430717,0.0002529399474003,auto_process,auto_process,0.0,0.0,0.0
0,0.1650940120025924,0.0002357565527338,auto_process,auto_process,0.0,0.0,0.0
0,0.1941067561157283,6.982302924296399e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.2663819202350496,0.0022086010888194,manual_review,manual_review,1.0,1.0,0.0
0,0.1469974667248231,0.0003168225953484,auto_process,auto_process,0.0,0.0,0.0
0,0.2122433927431914,0.0002489751413205,manual_review,manual_review,1.0,1.0,0.0
0,0.0662616652780735,0.0002704445278494,auto_process,auto_process,0.0,0.0,0.0
1,0.2834459655123544,0.0004329886953421,manual_review,manual_review,1.0,1.0,0.0
0,0.2679807079605534,0.0001570758716091,manual_review,manual_review,1.0,1.0,0.0
0,0.2907423499551052,0.0028233163290974,manual_review,manual_review,1.0,1.0,0.0
1,0.1340069875151364,0.0003642011816686,auto_process,auto_process,5.0,5.0,0.0
0,0.1196974388702009,6.542354515793428e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1845868134373675,0.0003459224461565,auto_process,auto_process,0.0,0.0,0.0
0,0.250632247116118,0.0003448150424992,manual_review,manual_review,1.0,1.0,0.0
0,0.2878470691759707,0.0001724143082603,manual_review,manual_review,1.0,1.0,0.0
0,0.1991595701694136,0.0011278461230539,auto_process,auto_process,0.0,0.0,0.0
1,0.2479129120655462,0.0007900996966845,manual_review,manual_review,1.0,1.0,0.0
1,0.3686813316907475,0.0007766743428576,manual_review,manual_review,1.0,1.0,0.0
0,0.0842314581301341,0.0001887946480738,auto_process,auto_process,0.0,0.0,0.0
0,0.3474595024719944,0.0013978900474555,manual_review,manual_review,1.0,1.0,0.0
0,0.1452301543327988,2.2079276593219252e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.3556438818900562,0.0013416835267208,manual_review,manual_review,1.0,1.0,0.0
1,0.3688540147860027,0.0027060813141141,manual_review,manual_review,1.0,1.0,0.0
0,0.2696899690710268,0.0006483753166096,manual_review,manual_review,1.0,1.0,0.0
0,0.093856803579373,0.0002263205666077,auto_process,auto_process,0.0,0.0,0.0
0,0.2087911629085803,0.0011670048492239,manual_review,manual_review,1.0,1.0,0.0
0,0.1836470236429149,0.0003857637208277,auto_process,auto_process,0.0,0.0,0.0
0,0.3235402627672016,0.000954582772764,manual_review,manual_review,1.0,1.0,0.0
0,0.1668430823707779,0.0006911578442777,auto_process,auto_process,0.0,0.0,0.0
0,0.1342618840572319,0.0005669318921035,auto_process,auto_process,0.0,0.0,0.0
0,0.2046576943572168,0.0018731347517959,manual_review,manual_review,1.0,1.0,0.0
0,0.3658116867158403,0.0002958405036814,manual_review,manual_review,1.0,1.0,0.0
0,0.1698581977326055,0.0004502851657664,auto_process,auto_process,0.0,0.0,0.0
0,0.3826232811980418,0.0024060089596749,manual_review,manual_review,1.0,1.0,0.0
0,0.122699102725416,9.18587750215041e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.1702355399772022,0.0005203958049399,auto_process,auto_process,5.0,5.0,0.0
0,0.1584477395850314,0.0004476524818874,auto_process,auto_process,0.0,0.0,0.0
1,0.2028466753773854,0.0002703015277654,manual_review,manual_review,1.0,1.0,0.0
0,0.1698088068252526,0.00022115500739,auto_process,auto_process,0.0,0.0,0.0
0,0.3475280864144569,0.0023860467992284,manual_review,manual_review,1.0,1.0,0.0
0,0.1744149488494991,0.0003529648395517,auto_process,auto_process,0.0,0.0,0.0
0,0.3340830623139508,0.0004218215215357,manual_review,manual_review,1.0,1.0,0.0
1,0.380237762896713,0.0014708333152796,manual_review,manual_review,1.0,1.0,0.0
0,0.2590049480024883,0.0005150774148174,manual_review,manual_review,1.0,1.0,0.0
1,0.3678977806580425,0.0005963284669963,manual_review,manual_review,1.0,1.0,0.0
1,0.266105463633817,0.0024077672823171,manual_review,manual_review,1.0,1.0,0.0
0,0.1738455781678874,0.0002888030484823,auto_process,auto_process,0.0,0.0,0.0
0,0.3858411529979449,0.0030805875991304,manual_review,manual_review,1.0,1.0,0.0
0,0.3538552157117812,3.37246304686002e-05,manual_review,manual_review,1.0,1.0,0.0
0,0.2455975466558962,0.0032696792437458,manual_review,manual_review,1.0,1.0,0.0
0,0.2398073400109987,0.0005056429424928,manual_review,manual_review,1.0,1.0,0.0
0,0.1403156088848598,0.0003190912533545,auto_process,auto_process,0.0,0.0,0.0
1,0.209810189020268,0.0007988446928092,manual_review,manual_review,1.0,1.0,0.0
0,0.1800388242446743,0.0001263472804467,auto_process,auto_process,0.0,0.0,0.0
0,0.2197086162779817,0.000853966945329,manual_review,manual_review,1.0,1.0,0.0
0,0.3070659278818695,0.0020779433150073,manual_review,manual_review,1.0,1.0,0.0
0,0.3345393196995332,0.0016408643500705,manual_review,manual_review,1.0,1.0,0.0
1,0.2829825410733034,0.0017902944807558,manual_review,manual_review,1.0,1.0,0.0
0,0.3445080683583532,0.0006924955522184,manual_review,manual_review,1.0,1.0,0.0
0,0.1314801663128382,7.522923620514753e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.2236337373601038,0.0002631993526499,manual_review,manual_review,1.0,1.0,0.0
0,0.3132904910535796,0.0005863051194286,manual_review,manual_review,1.0,1.0,0.0
0,0.2763390464690429,0.0007011185192405,manual_review,manual_review,1.0,1.0,0.0
1,0.1958225649297157,0.0004298456619652,auto_process,auto_process,5.0,5.0,0.0
0,0.218817908549875,0.0005739280146257,manual_review,manual_review,1.0,1.0,0.0
0,0.2817391651608078,0.0012062424600255,manual_review,manual_review,1.0,1.0,0.0
0,0.2476169522083896,0.0016517616331218,manual_review,manual_review,1.0,1.0,0.0
0,0.1855525939614552,2.308647756905156e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.2498237572055688,0.0016979344013334,manual_review,manual_review,1.0,1.0,0.0
1,0.2555908633803413,0.0003302064257229,manual_review,manual_review,1.0,1.0,0.0
0,0.2218636457950941,0.0003767146375081,manual_review,manual_review,1.0,1.0,0.0
0,0.2505333854557822,0.0008878313176031,manual_review,manual_review,1.0,1.0,0.0
0,0.1697920870953812,0.0005752011540893,auto_process,auto_process,0.0,0.0,0.0
0,0.3578945670354991,0.0008126179572898,manual_review,manual_review,1.0,1.0,0.0
1,0.4192885205755527,0.0047274556490995,manual_review,manual_review,1.0,1.0,0.0
0,0.2481563723589205,0.0005265944268954,manual_review,manual_review,1.0,1.0,0.0
0,0.2588888825591877,0.0005433350929909,manual_review,manual_review,1.0,1.0,0.0
1,0.1974078041066354,0.0003909317205502,auto_process,auto_process,5.0,5.0,0.0
0,0.2153820745168078,0.0001169634430857,manual_review,manual_review,1.0,1.0,0.0
0,0.2039698080121636,0.0005468284048112,manual_review,manual_review,1.0,1.0,0.0
1,0.1764733929128029,0.0004429744918435,auto_process,auto_process,5.0,5.0,0.0
1,0.2603058115167735,0.0007705657131819,manual_review,manual_review,1.0,1.0,0.0
0,0.2392753582585265,0.0002068586941191,manual_review,manual_review,1.0,1.0,0.0
0,0.3204213470816843,0.0007475255321307,manual_review,manual_review,1.0,1.0,0.0
0,0.1426194064951265,0.0003783270087656,auto_process,auto_process,0.0,0.0,0.0
1,0.2892148592620161,0.0004479774989428,manual_review,manual_review,1.0,1.0,0.0
1,0.3015819671542075,0.0003311224543016,manual_review,manual_review,1.0,1.0,0.0
0,0.1527104401857457,0.0003191439133089,auto_process,auto_process,0.0,0.0,0.0
0,0.0809197110816156,0.0002286677569053,auto_process,auto_process,0.0,0.0,0.0
0,0.2368153688920868,0.00016042470364,manual_review,manual_review,1.0,1.0,0.0
0,0.2293954461621681,0.0026943918429105,manual_review,manual_review,1.0,1.0,0.0
0,0.2661956304284317,0.0004364643098908,manual_review,manual_review,1.0,1.0,0.0
0,0.2022490649707371,0.0008482969951712,manual_review,manual_review,1.0,1.0,0.0
0,0.207758464049521,0.0004601941747323,manual_review,manual_review,1.0,1.0,0.0
0,0.1553294210317566,0.0001540367855735,auto_process,auto_process,0.0,0.0,0.0
0,0.4120582153668898,0.0035019555659507,manual_review,manual_review,1.0,1.0,0.0
0,0.1913584975083098,0.0005472652274403,auto_process,auto_process,0.0,0.0,0.0
0,0.2066067154880906,0.0004791962648578,manual_review,manual_review,1.0,1.0,0.0
1,0.2128824454179016,0.0019620966324491,manual_review,manual_review,1.0,1.0,0.0
1,0.1775667022418273,5.0080948051339394e-05,auto_process,auto_process,5.0,5.0,0.0
0,0.2370506378380737,0.0002618314856371,manual_review,manual_review,1.0,1.0,0.0
1,0.2735618259129933,0.0017618070867522,manual_review,manual_review,1.0,1.0,0.0
0,0.1790661924923244,0.0005908199903726,auto_process,auto_process,0.0,0.0,0.0
0,0.1564190259093676,0.0001912737996664,auto_process,auto_process,0.0,0.0,0.0
0,0.1449285835412816,0.0011444937024044,auto_process,auto_process,0.0,0.0,0.0
0,0.1780310904750606,0.0013006872560312,auto_process,auto_process,0.0,0.0,0.0
1,0.2635732264043886,0.0017888760459106,manual_review,manual_review,1.0,1.0,0.0
0,0.3394842897636547,0.0033892410418059,manual_review,manual_review,1.0,1.0,0.0
1,0.3615430699711729,0.001445268182007,manual_review,manual_review,1.0,1.0,0.0
0,0.2038064800254749,0.0001552850206822,manual_review,manual_review,1.0,1.0,0.0
0,0.2568325826683144,0.0003311656729188,manual_review,manual_review,1.0,1.0,0.0
0,0.1967111731003469,0.0031434618346248,auto_process,manual_review,0.0,1.0,1.0
0,0.2894472101863875,0.0003102861952459,manual_review,manual_review,1.0,1.0,0.0
1,0.2625616321805127,0.0004615565547594,manual_review,manual_review,1.0,1.0,0.0
0,0.1499053841785063,0.000191407446624,auto_process,auto_process,0.0,0.0,0.0
1,0.4246712014921567,0.0024018460032972,manual_review,manual_review,1.0,1.0,0.0
0,0.3149325414311867,0.0011578723936336,manual_review,manual_review,1.0,1.0,0.0
1,0.2155639757133216,9.402575787050208e-05,manual_review,manual_review,1.0,1.0,0.0
1,0.1580119942510592,8.38305592607354e-05,auto_process,auto_process,5.0,5.0,0.0
0,0.1422939859511071,0.0007103012928436,auto_process,auto_process,0.0,0.0,0.0
1,0.3088801453466575,0.0015193751853155,manual_review,manual_review,1.0,1.0,0.0
1,0.1859303911092656,0.0001945098385964,auto_process,auto_process,5.0,5.0,0.0
0,0.3480317241769259,0.0011188830897599,manual_review,manual_review,1.0,1.0,0.0
0,0.2000311023330147,0.0005770408830515,manual_review,manual_review,1.0,1.0,0.0
0,0.2103395655393755,5.5550304292197466e-05,manual_review,manual_review,1.0,1.0,0.0
1,0.3115062485422565,0.0001804890566965,manual_review,manual_review,1.0,1.0,0.0
0,0.1466792490366386,0.0004582974841831,auto_process,auto_process,0.0,0.0,0.0
1,0.2904279715083036,0.0002650638576023,manual_review,manual_review,1.0,1.0,0.0
0,0.272273369590212,0.0014606758698132,manual_review,manual_review,1.0,1.0,0.0
0,0.1357467344754458,0.0001078243346594,auto_process,auto_process,0.0,0.0,0.0
1,0.171805762645846,0.0010615020881732,auto_process,auto_process,5.0,5.0,0.0
0,0.2691853569027381,0.0003092831591883,manual_review,manual_review,1.0,1.0,0.0
0,0.2794773764058234,0.0016995182566583,manual_review,manual_review,1.0,1.0,0.0
0,0.2764356339513861,0.001480451762329,manual_review,manual_review,1.0,1.0,0.0
0,0.2110463266772773,0.00024700516098,manual_review,manual_review,1.0,1.0,0.0
0,0.1707991861949769,0.0005967388014688,auto_process,auto_process,0.0,0.0,0.0
1,0.2559161990758899,0.001298018813068,manual_review,manual_review,1.0,1.0,0.0
0,0.1708300767628673,0.0007108350225265,auto_process,auto_process,0.0,0.0,0.0
0,0.205956528839138,0.0003703043000738,manual_review,manual_review,1.0,1.0,0.0
0,0.2420740177363299,0.0007180003417548,manual_review,manual_review,1.0,1.0,0.0
1,0.3034257710089095,0.0002684838240578,manual_review,manual_review,1.0,1.0,0.0
0,0.23716314582901,0.0003064767133164,manual_review,manual_review,1.0,1.0,0.0
1,0.1741948183956535,0.0001931285502652,auto_process,auto_process,5.0,5.0,0.0
1,0.2141106893687632,0.0007617549630307,manual_review,manual_review,1.0,1.0,0.0
0,0.1974926296568269,0.0003558616321565,auto_process,auto_process,0.0,0.0,0.0
1,0.2490582552602969,0.0002502251483083,manual_review,manual_review,1.0,1.0,0.0
0,0.1938803803196262,8.897538470786616e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1444631697159419,0.0001200733874116,auto_process,auto_process,0.0,0.0,0.0
0,0.1527432401344308,0.0002934801687284,auto_process,auto_process,0.0,0.0,0.0
1,0.2923201121776209,0.0010218128962416,manual_review,manual_review,1.0,1.0,0.0
0,0.1312450531382234,0.0011805768920923,auto_process,auto_process,0.0,0.0,0.0
0,0.183457243234693,0.0004063581920869,auto_process,auto_process,0.0,0.0,0.0
0,0.1443550722727935,0.0005533685226234,auto_process,auto_process,0.0,0.0,0.0
0,0.1154060830518592,0.0002319390155271,auto_process,auto_process,0.0,0.0,0.0
0,0.2612709497439187,0.0008829311517152,manual_review,manual_review,1.0,1.0,0.0
0,0.1180122900851721,0.0001994736943569,auto_process,auto_process,0.0,0.0,0.0
0,0.2131027684294254,0.000371281246059,manual_review,manual_review,1.0,1.0,0.0
0,0.1540432572525367,4.698256185009363e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.2397308211815727,0.0007825567490742,manual_review,manual_review,1.0,1.0,0.0
0,0.135986740684726,9.533345620547314e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.268867560115731,0.0002192777762116,manual_review,manual_review,1.0,1.0,0.0
0,0.2662266963667683,0.0010672070355225,manual_review,manual_review,1.0,1.0,0.0
0,0.1874446075278902,0.0002976232993014,auto_process,auto_process,0.0,0.0,0.0
0,0.2312776176267361,0.0003421748114085,manual_review,manual_review,1.0,1.0,0.0
0,0.1822373156817268,0.0008023836612381,auto_process,auto_process,0.0,0.0,0.0
0,0.274177829350669,0.0003476043080861,manual_review,manual_review,1.0,1.0,0.0
0,0.2918070002283168,0.0004214985947091,manual_review,manual_review,1.0,1.0,0.0
0,0.1809295451626208,0.0018423826208685,auto_process,auto_process,0.0,0.0,0.0
0,0.20042646016724,0.0014296462830959,manual_review,manual_review,1.0,1.0,0.0
0,0.2107313524435091,0.0001301957581032,manual_review,manual_review,1.0,1.0,0.0
0,0.1007573980567809,0.0001022586602738,auto_process,auto_process,0.0,0.0,0.0
1,0.3556813295555901,0.0022968168091977,manual_review,manual_review,1.0,1.0,0.0
0,0.1961861866367227,0.0047079892497902,auto_process,manual_review,0.0,1.0,1.0
1,0.3016013971907129,0.0010062577140641,manual_review,manual_review,1.0,1.0,0.0
0,0.2106385798959282,0.000257946543301,manual_review,manual_review,1.0,1.0,0.0
0,0.303425375555371,0.0006378878652122,manual_review,manual_review,1.0,1.0,0.0
0,0.2135487125686617,0.0006808883991782,manual_review,manual_review,1.0,1.0,0.0
1,0.2239640874915943,0.0004388213148468,manual_review,manual_review,1.0,1.0,0.0
1,0.2061979353926487,0.0016449286011325,manual_review,manual_review,1.0,1.0,0.0
0,0.3030825722553543,0.0012359878245374,manual_review,manual_review,1.0,1.0,0.0
1,0.343443886141335,0.0033697782386532,manual_review,manual_review,1.0,1.0,0.0
0,0.1749861479246652,0.0003153794748733,auto_process,auto_process,0.0,0.0,0.0
0,0.243651348445074,0.0012318101637203,manual_review,manual_review,1.0,1.0,0.0
0,0.2022390456161185,0.0001985898474076,manual_review,manual_review,1.0,1.0,0.0
0,0.1720178413696272,0.0011139136786464,auto_process,auto_process,0.0,0.0,0.0
0,0.3301788857184357,0.0006411510387539,manual_review,manual_review,1.0,1.0,0.0
1,0.1581773178971341,0.0002291378049332,auto_process,auto_process,5.0,5.0,0.0
1,0.2324375061925162,0.0013408905816658,manual_review,manual_review,1.0,1.0,0.0
1,0.2792153755760955,0.0004908782833928,manual_review,manual_review,1.0,1.0,0.0
0,0.3293511029959463,0.0005328365787411,manual_review,manual_review,1.0,1.0,0.0
0,0.1578080533228269,0.000531743217439,auto_process,auto_process,0.0,0.0,0.0
0,0.1916359651643403,0.000443529762154,auto_process,auto_process,0.0,0.0,0.0
0,0.2179206191420744,0.0004430705895611,manual_review,manual_review,1.0,1.0,0.0
0,0.2760813405470426,0.0001685751098774,manual_review,manual_review,1.0,1.0,0.0
0,0.1678848703626772,0.0004414100834052,auto_process,auto_process,0.0,0.0,0.0
1,0.1051732120956724,0.0005547251588732,auto_process,auto_process,5.0,5.0,0.0
0,0.2721817743449326,0.0024192435876414,manual_review,manual_review,1.0,1.0,0.0
0,0.1671589522649612,0.0008283721859177,auto_process,auto_process,0.0,0.0,0.0
0,0.2508969976825813,0.0011263478935334,manual_review,manual_review,1.0,1.0,0.0
0,0.2381958659763225,0.0002302800511193,manual_review,manual_review,1.0,1.0,0.0
